base,shoulder,elbow,wrist1,wrist2,gripper
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
68.19814431959989,27.298144319599892,134.59628863919977,90,150,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
90.0,50,180,90,120,50
76.55966586880022,50,180,90,120,50
75.92095992320029,50,180,90,120,50
75.27899381120005,50,180,90,120,50
75.05768100460048,50,180,90,120,50
74.64927666700025,50,180,90,120,50
73.35813502765042,50,180,90,120,50
72.76689175085005,50,180,90,120,50
72.28568563080049,50,180,90,120,50
72.2295823830504,50,180,90,120,50
71.46838514605064,50,180,90,120,50
70.27688112685013,50,180,90,120,50
69.95330017685033,50,180,90,120,50
69.4307423296501,50,180,90,120,50
68.81321021485059,50,180,90,120,50
68.08713704610014,50,180,90,120,50
67.46312496485018,50,180,90,120,50
66.9421441930501,50,180,90,120,50
66.27086309162539,50,180,90,120,50
65.59435544162537,50,180,90,120,50
65.02052707642537,50,180,90,120,50
64.45217783262504,50,180,90,120,50
63.72823415137506,50,180,90,120,50
63.101474763875586,50,180,90,120,50
62.47826001387554,50,180,90,120,50
61.851978976375676,50,180,90,120,50
61.22846457637553,50,180,90,120,50
60.70666438157565,50,180,90,120,50
60.08833787317525,50,180,90,120,50
59.36217523567523,50,180,90,120,50
58.738253660675234,50,180,90,120,50
58.112404448175305,50,180,90,120,50
57.593234057775085,50,180,90,120,50
56.7620910550756,50,180,90,120,50
56.29081952147519,50,180,90,120,50
55.66683058240055,50,180,90,120,50
55.03989206402557,50,180,90,120,50
54.3696132702752,50,180,90,120,50
53.74557838902549,50,180,90,120,50
53.1189563827755,50,180,90,120,50
52.60055122117516,50,180,90,120,50
52.031470865775006,50,180,90,120,50
51.41579712820028,50,180,90,120,50
50.74462553900016,50,180,90,120,50
50.073081723900316,50,180,90,120,50
50,50,180,90,120,50
50,50,180,90,120,50
50,50,180,90,120,50
50,50,180,90,120,50
50,50,180,90,120,50
50,50,180,90,120,50
50,50,180,90,120,50
50,50,180,90,120,50
50,50,180,90,120,50
50,50,180,90,120,50
50,50,180,90,120,50
50,50,180,90,120,50
50,50,180,90,120,50
50,50,180,90,120,50
50,50,180,90,120,50
50,50,180,90,120,50
50,50,180,90,120,50
50,50,180,90,120,50
50,50,180,90,120,50
50,50,180,90,120,50
50,50,180,90,120,50
68.20620918774969,50,180,90,120,50
69.09147030037451,50,180,90,120,50
69.97760459762516,50,180,90,120,50
70.86668881174961,50,180,90,120,50
73.48523818645025,50,180,90,120,50
71.46383174424943,50,180,90,120,50
72.29239970747523,50,180,90,120,50
73.11763365664993,50,180,90,120,50
73.95133726692514,50,180,90,120,50
74.7727537268996,50,180,90,120,50
75.59979712067467,50,180,90,120,50
76.42888533315018,50,180,90,120,50
77.2552094225502,50,180,90,120,50
78.08349174932499,50,180,90,120,50
78.91276676164968,50,180,90,120,50
79.7415351619253,50,180,90,120,50
80.5712052227501,50,180,90,120,50
81.40008656022518,50,180,90,120,50
82.22205299325017,50,180,90,120,50
83.05016430887534,50,180,90,120,50
83.87631722989958,50,180,90,120,50
84.7028061986751,50,180,90,120,50
85.53625160412491,50,180,90,120,50
86.35771526469975,50,180,90,120,50
87.18637930894954,50,180,90,120,50
70.47885975044953,50,180,90,120,50
70.15631822489955,50,180,90,120,50
70.13393436382452,50,180,90,120,50
70.05892183957455,50,180,90,120,50
69.87644174094953,50,180,90,120,50
69.10889973772456,50,180,90,120,50
68.93623988682454,50,180,90,120,50
69.02136170852452,50,180,90,120,50
69.0612385513245,50,180,90,120,50
69.05374557609952,50,180,90,120,50
69.04852988424952,50,180,90,120,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
69.04852988424952,30.148529884249523,140.29705976849905,90,150,50
